N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	X	Class
-54.3519058526881	57.524433840325116	-53.17769970786968	79.24873276478002	18.80696977726788	47.32862222589418	82.94027641249221	57.831803433275184	-97.12682798625818	11.444654881192022	39.65192219376462	-35.12299105954723	-99.53870808168965	6.845171423456435	70.60333285995137	41.47769809384775	9.11876136639897	-52.21593302297107	-77.70278140731236	-29.99027812767146	1.134123316360271
95.44223133880814	80.3490180335532	0.3002906610499565	-66.60097261358071	-33.44659418982434	-21.209001609718015	-91.32228936552221	-28.62199111172228	-68.04729033941257	-47.365921235530536	-56.004295608346034	-53.92192931768784	23.56962766119979	13.841749857042629	-19.184025578607745	-63.704212275150596	60.46909367681849	62.31158134392345	2.798652806940055	-55.303534623698546	1.2673759411280687
-8.821394882708205	15.469624806812462	21.510574313451585	79.11917921660239	-24.225295726745017	-86.79808049392042	55.968282537623395	-43.72470541520792	-50.41219932003265	59.522922328321414	43.28599806546856	-73.21796906467807	70.45123139951968	51.57693881169007	58.60876202474836	-15.538371453631953	8.872204367158389	64.0757947541077	21.6708064172729	8.242306321851075	0.5469063249078832
-20.432526601745664	-41.30477301033737	-49.284414593738845	95.69168878151498	-54.35485592213971	-36.355015242278846	-99.2298951864651	-85.95335340164023	-96.19694832054446	-38.93973345788835	-77.96215558014737	-27.875979061710467	-65.92294808817338	-83.28804996241846	-39.89729780522566	31.989331561792568	-43.784611912009886	-48.46146668417695	21.764536763576587	-65.33436561198604	-1.3991021221836657
82.67956752608163	-99.1227108698403	57.255855081736655	-42.402163008947056	-84.1242689823589	2.9347813182928064	39.24426251022487	46.014393265251755	-12.059162087044825	-13.409431944108547	-22.860281344248563	-4.436235465584289	55.71724256259972	55.275992456279255	-98.71879373533696	3.072297286035692	-39.386143705959476	-55.265673689243464	-10.356383676697178	24.628840529383368	0.3928607270479245
-23.10985768440436	59.38257429413113	42.59316072882868	-69.79543160112966	95.42102698681626	13.18828129979181	-47.5557633731404	42.56287308325173	-45.260831329687925	95.8470659394496	-39.211055717044175	71.36782521615882	99.73145326144049	24.352556897119968	25.102984572614616	-70.06503225720377	-96.02136768707669	51.63365760543249	41.31083555064765	-75.65197880804011	0.716935969960995
60.566121453594576	-60.95693653995138	6.216935687717395	51.21365909069212	79.10076650526412	44.79296840642343	39.22387830951874	44.70617205337615	-33.5787191096113	-42.44281973054429	-33.95426547475837	-90.44532381252156	-41.25643457084123	-36.173915207650275	-86.99199860025406	-83.09867416313705	5.373528158047705	87.33475590915933	-84.32878916688473	-3.7691095011522577	-0.22235146370287528
-0.5094564358965243	-44.50638735516981	5.374996050202526	62.0636708199919	97.89723370862694	-18.101666714061594	59.931814959943836	-69.19202322211211	2.955320769938524	-11.339808896154707	75.75010231134053	27.876123213727084	-44.40670262322111	0.5015033668656343	50.723007261099355	68.2060782546049	-89.4455051278047	-8.219788945241064	-84.06699262674911	38.658920129021084	1.3927586274746915
9.02780689532328	-18.29381425690204	-93.37401378382262	-49.17821138129494	-5.605536330575461	90.429941398593	96.66559889756584	-15.555836514986552	-95.76575246803371	42.17828651551832	-6.724711233578958	-40.94483035653309	-83.83641239675566	83.4950783209766	-66.50922402777829	29.89594670847518	-14.884919131450118	-98.14618884198443	7.802100962819011	7.00379836977838	1.4112467958073613
-62.58165984789888	43.86183061004013	-17.6769721326109	82.78065480464792	-79.72679914737031	-65.3803476241049	97.62537888966116	38.13520797327399	-26.733446662436265	-9.023166347481464	4.434979031541602	54.46408109217947	14.999424667532296	75.00914279686776	-26.298284845097683	-95.61934522716578	63.73858734743024	-93.4931536570734	94.2048927429025	88.21204009582593	1.2144695350730204
-74.78636082956768	29.40824205105514	-75.50238669377735	-48.98960347270083	-94.04713488140257	-95.34951458160333	99.18991611866718	2.5415914537410202	92.64207650018017	-94.71796569587454	-28.15104244952549	43.36038110421637	37.81955645952007	61.195399477862736	9.45398497235874	44.85230724400648	-74.5240068517279	45.20628353619273	29.926029820399435	14.566542305276457	0.4929230162697803
-98.39919817117995	15.245654197713549	-53.92498896724484	94.05602134034464	20.143696497769767	24.815624650211987	52.580837783880554	-39.00301726181716	80.71747725560783	58.82029343781264	-33.244430855763696	97.2168789792411	36.698819863407806	31.545043701335175	4.148271667173802	22.158894303488935	78.1573335487171	23.628748901533413	40.159595113937115	86.37686394210289	-1.0167898450030994
77.96713474619702	-53.218264486116354	33.539299486508014	-13.11341835912701	82.57237701638277	-46.0650888937663	16.807240174143473	35.45841168013766	-45.12395180397106	55.56107933318114	39.93198452703285	-89.572337691827	19.69890987846874	-25.662811245018574	-66.28380995647214	-88.29720935818814	-74.90641439859347	-90.48664449013629	20.586211209878385	-57.41713306177117	-0.11733961497081724
-54.657662332157116	-49.93695913849694	13.197869601327568	0.9691006560331061	25.79690035195756	-87.8910504287043	90.7849637739181	-69.42661637633259	98.69240569389078	-79.62497941450894	95.1147071207078	-46.834537752741426	-14.619692468272376	92.63726036721019	-24.312959031084063	87.10943539858846	58.383696902675666	-29.49912653837245	81.55415720768863	98.9540501147074	-1.0060997173964499
-85.14036187143094	-6.172602468526776	8.952315049142868	-44.75005499755529	-12.54186357421068	-2.0535753765412323	-2.514525632333516	80.33546771314889	-40.92172133111471	15.69202489402781	30.31358608130111	-34.92395798818035	-89.1601899084819	-38.15941195312993	-45.44114737522405	4.538538530356334	90.09650159064142	-84.25310845139612	69.26671287870968	87.54977282057914	0.5121617260678569
61.63959395244382	47.71761375572592	65.53172514318021	-19.170436895282222	13.560132917805959	29.44365983889645	29.90431871172484	-58.45733994783817	-71.13813757891987	-24.962057881387253	-94.97340790485835	-41.184700865205606	0.9290291283843999	-79.2700629981303	55.42365251150858	-77.65688497251	36.44670822131121	98.65482043477144	-29.639732118787364	87.86472348717004	0.89531217956685
53.211334522300376	26.066244125929543	-38.38457139201657	-66.51629049581959	-33.084917897679006	34.08778332900678	-30.6880432179085	13.405459279582232	1.5550474171913464	14.023300811790975	70.46205172507263	48.33768423203597	-38.90909345074114	-99.65782212889928	41.21959257467745	7.330967990223499	96.70499565716605	-19.537333739473524	61.85812713019462	-9.939589955120482	-0.37801408586619334
14.8860021813705	-15.438077192413175	-63.062024167210716	68.14454691670738	-83.94934509454373	65.59120264337773	-42.42655816048011	-6.3612488774568305	20.309219892974312	-47.727303866528395	-99.95930599602035	99.44289058594563	-93.13653196435577	-7.769025582657633	-8.913176161000308	73.54397162746733	-75.11925078078539	-52.02843436629827	-64.19178658994107	-45.89967222565237	-1.2802223292229573
97.20277455685289	-13.706688135134911	91.33061414125697	-94.39250777573366	25.15512439096399	-51.819689297802896	65.96841929347505	43.61326172990209	16.86811859978772	-41.77216323781789	85.84005977420114	-56.36313489070479	-22.327823859467415	52.32725260096399	-45.20112354697285	-84.58032251209153	-36.63603867022363	-39.01107763787377	52.7786569699891	-92.11392234291425	0.3118481156415034
-34.88398585250114	64.10519507424192	-71.6550361501312	86.28049123590077	24.916621132220058	-61.28304289881519	-34.571263361942385	-45.32439108498085	-16.248153481742264	-50.660161476503696	42.641610115827376	91.64818730367145	89.43460516025269	-37.688572570913	18.985989262003415	-18.79975361638013	90.71685768766514	-19.121638948199404	17.9478590816301	8.57838625932881	0.0862044157309868
17.987937441045915	33.770295392961714	1.0278641324800901	44.42533292030049	-77.24687007820927	57.1424825020313	-47.268241417901116	27.113567053598445	-63.992761736901556	55.16030160100317	29.39882535753867	24.34335317702194	27.514518358289337	-32.42486538662661	-65.83045377318437	28.914155338738283	38.68987678260888	54.72315557207247	60.51501740602396	-61.16321624412975	0.8975329603127395
20.567277459545522	-92.09986773950563	-52.733958742152076	93.97621580745644	-97.91708405842397	-68.9850696205637	91.09616014559234	-54.61991058878404	92.36520207203688	-45.30815451085775	37.20803248238744	-32.804885874527784	7.630671390369372	33.390386679144285	35.01020164222396	48.1303867565677	78.79888391670718	30.864285104456116	-17.46633162341162	81.31809108259938	0.579345349255026
-26.674733422089787	-95.8358497174136	83.73577902759152	67.13130308036725	-91.2761043979944	99.19882478795628	-48.57212809322764	17.74405439314934	43.99851564769011	39.64337512259718	-78.09040758436952	85.03565339139323	-49.17793385845586	41.889900417363634	67.02191453181652	-1.991753696652495	-63.599929314346525	-45.24123001070022	-23.450403520730376	80.86630937187124	-0.041998029236996914
21.269188584521075	45.9782606228614	-20.90802378818151	-49.64801052849561	19.264384529255267	-79.62045331140996	-80.65564677599076	95.46645124844866	3.6192529472257178	-85.88471693037417	79.51296799050965	-2.9363440513558032	-56.841947890433374	3.3904980905709863	-0.22349979695630395	67.38056359065698	-44.44394018419051	-46.946149213150704	58.705711777479706	-21.37347736327196	-1.394367592498802
42.626292444999024	-9.947053335617696	60.478741119977855	15.959364563104089	40.36462861077874	-66.2195430058727	68.50973591019164	-42.15587523758695	-16.3745866195342	91.91753470539095	-54.79323757013172	78.9012483101049	-71.48930671099438	16.022656346080154	-62.817244989310936	-14.73268672715598	17.0932027036758	-84.37418885075472	11.911868729672207	-36.44247272881249	1.2600721926700245
-13.54391200456331	87.01212615890012	49.07677297687877	69.62302709979926	-83.13719611142204	91.3148640240043	91.22904877583099	74.75023703428181	-39.42759749619162	91.88680017912623	74.04197622115615	-55.392661460717065	66.90819538334944	38.31868694243434	-29.594274790061633	-38.337329911870775	-60.10884455293137	-63.98686932627156	11.21326306996113	56.55235689920568	1.0036823213721011
-27.75966457012899	47.54068160957081	41.712110512443445	44.57314138682105	-36.17081837250997	23.476208046925848	-67.05405306482905	-37.08312175357027	48.743631778810055	-29.330803949274127	-54.953343124376964	-68.6806086607645	-56.77238683486863	93.00564377270561	-98.68728558592336	94.0695315274252	-98.832440397885	31.185842192061216	44.859625795456026	40.07969402222699	-0.03448598176407047
-95.21496329666125	-46.76652663702507	-0.8875509722238633	57.972306668265105	31.267216274517523	99.60716593890908	-94.3839011829759	-71.79601592232439	-95.13716101775398	-25.939503567536065	-59.776208834712996	6.475268860465903	11.091283514025235	-65.79451080920867	83.7792656270714	36.874229153308704	-59.26326705830549	16.94140079786652	-7.357270871832597	9.440090458611323	-1.0151946654510804
-26.348309846356926	-10.726646179576534	-18.307199174393546	84.98744536768368	-99.3793745228671	78.45987567482666	15.769795137491727	-66.2198336371992	-93.04515359078623	58.1517965747652	49.92804469848892	-98.0527469975079	-39.37046529705164	-46.30476235961345	74.39996434359566	-0.42754749184558705	-80.20429496698313	-55.33291705753582	-7.401645671150916	-8.242993766973129	-1.304558726708106
58.72069144797402	29.860806793910314	-9.295709151986586	-52.490069860473554	94.80934809847577	-94.02897490966278	29.338486490191343	79.061741838665	10.16962904502627	-38.86278217068011	-93.58520740720738	-55.48624739388552	17.512336253179157	96.73851077019864	-52.213987067571544	7.175029752681212	4.794616087644016	49.7236838820001	-70.41509075458252	-59.993271498330955	-0.6560468672759022
