X	Class
-48.86752587204521	5588354.367764946
21.117667728301996	208762.27794856028
-92.25675087503271	71665559.6890101
70.22572849821827	24672532.550542373
-44.90587533095234	3977842.2944038035
-46.84375484633079	4714473.976945502
-42.78670270810523	3274928.7675545188
-23.25673125227243	280485.9805528639
-0.6949708310529843	0.6856275009310366
-82.11110772958358	44910768.299940795
-56.798512500059076	10227468.477631629
45.92088087780729	4545721.091625295
38.888702911652075	2347510.52050283
10.998426919858659	16096.019592899436
-31.335928366968773	934388.5523884373
-47.030476333018	4790490.630599323
14.677244914504143	49799.323685055584
-71.03067404225374	25102224.01711238
-26.19706878367269	453671.43745258404
40.52894536030715	2766376.4716452663
13.432203127753326	35171.19814337458
94.55526038236772	80790493.81236579
-70.81315384691251	24795089.84180109
-21.90978397930408	220378.67622851353
-82.07557793861181	44832852.97613457
43.25159758663068	3582346.8316726964
-50.61285818869663	6434968.242805775
-40.88235962206954	2726770.790796262
-57.71137634156762	10903976.282843234
-75.03147712673353	31276925.392146785
-69.16326039050278	22556282.652560096
56.76454737684017	10568849.512085455
-69.78287281148745	23378467.419459086
31.374521171996207	1000866.325959928
98.20185168592411	93955854.37497476
36.87368931743663	1900233.2449371843
48.13521767558902	5482380.597569188
40.301010310371595	2705054.06271474
30.827148024341312	933372.4845304537
-96.20069920517413	84766012.51967393
-32.481076673404985	1079823.264395132
10.554072622999072	13705.930856315184
-6.224289273885503	1293.302743282848
11.711041212832882	20565.718393979336
15.678659162678471	64544.27856202445
-75.83089922987858	32635863.960626617
7.88524531890053	4427.334962266923
-63.59789342691349	16106281.96623312
-33.451953246950964	1215887.984805889
72.26769439013455	27658478.602630053
-20.29143031628064	161569.20706170285
-39.36385547455154	2341507.241137042
-64.03798815230131	16558511.694835277
20.2788236214882	177882.46240829246
-52.277584091547766	7328802.601677517
-5.971461122753524	1089.2722262389602
41.90229454876072	3158212.525373195
-14.809311141436595	45056.96672212034
-7.300633315827014	2498.690067254874
-83.34877527518603	47688903.01366012
-49.60100700818006	5933259.047510235
-44.46820566113085	3824196.6313188234
-78.21869467764165	36959419.27054346
-97.23117954589506	88466411.84350435
-32.211009075939174	1044093.9811551017
60.392862011138305	13526760.552125849
-58.62573322399545	11614692.199648513
25.665374534022874	451492.2272216575
3.554557779042568	221.74107134479206
-76.36932637244107	33575770.20176853
-89.15658695505613	62484127.690517284
-82.585469693856	45960784.0199815
92.20486012679748	73072015.2826426
-4.4394694052657115	317.21270110089824
64.06757099797977	17115326.52645483
-82.6583185561901	46123653.56689412
-56.939013024177896	10329482.926895935
