X	Class
56.408762906516614	10307525.602046968
-64.51109010338163	17055210.242394164
41.27046964544107	2973105.751754838
-76.10902326168043	33118872.307056863
70.87337533244704	25591978.31364349
-1.8448522310843742	7.8633847443877425
-54.07714366847895	8396481.065863347
25.418350912536255	434530.71851491695
-47.110938305826224	4823529.573518357
9.85505827242305	10497.838507363733
-68.72252746247048	21984798.819341034
41.5681835150703	3059283.1026200242
-3.142280284883654	74.19940660331255
-17.152731336370948	81794.61996983855
-74.78733840928172	30870504.88155542
16.60423283520575	80881.89306613897
-64.14454366348184	16669422.464157589
-58.79071949645049	11746543.659598945
75.18989830178882	32393114.876238886
-32.13778612660137	1034561.4776730353
40.858200517137476	2856791.1106007244
-86.03997653709672	54172970.63122855
-53.87987654215187	8274082.27157148
-66.7474463956073	19556014.317291897
73.1883662100634	29089954.993747167
90.02464222334027	66419680.671317615
68.8387656614128	22787014.81628557
-94.02009446524244	77319307.95563449
92.50985432444276	74040973.67476143
51.86361108487816	7377454.990383578
37.96622794369745	2133939.544922092
-56.22062651440294	9815802.176148247
90.76765732080591	68633435.99327397
-31.242600060133768	923221.277949332
55.68911740627826	9793789.367494753
6.759102573325421	2449.3992812989845
69.9443773394645	24280922.778384093
19.427694328238204	150187.97167594745
-45.75282895743156	4288267.500718824
-98.82845650180916	94439940.95111437
-59.55491288220125	12371962.226212485
93.40088290563313	76926998.34785816
-60.00014676300236	12747666.236119809
1.4508237564496511	12.040097236380886
40.750942963087056	2827098.0685021086
-37.367825435298975	1898986.8082160961
-73.49130075398446	28778894.912538566
-40.269766100669855	2566040.65069177
-87.18354666439944	57119592.433062084
42.59201793742312	3370009.216876917
44.116447378800245	3875785.1002734117
37.36904502390749	2003678.757387642
68.18156255922477	21932323.797176383
-8.738724882699984	5232.952095270813
56.010963403547606	10021113.06109654
-31.07790243051447	903758.8170658422
90.3193426347373	67291207.5676472
-96.15150913732566	84592327.43128432
55.45104873317237	9628143.884614471
-59.782796339874956	12563205.13083949
-63.08915447266366	15595129.785374371
-59.60059856200568	12410126.072580827
-70.72035486984532	24664920.88872719
22.449322499993187	265829.1113078877
-23.972229264411666	317018.68053595594
23.226083666115755	304100.35113897605
61.030696586464416	14104842.827063683
-71.79649428988822	26206301.259963475
-61.355682741996965	13944338.841560582
-20.829246657139052	179609.44750192048
88.93711545950504	63276577.722778365
35.7965324490834	1689152.3485990453
-99.96444474730532	98868815.02594519
-92.0542317612338	71036680.96805078
-45.47671994346278	4185141.997413528
76.5167037893439	34732675.59099343
-71.94188390491554	26419953.91654956
8.93753975185109	7184.497589880637
-39.214652653528105	2305990.6689444985
-50.09219155179658	6172990.845064811
-94.42294450760312	78656548.18992017
-16.735455940549897	74019.42668074185
-87.09914685946191	56898105.04886858
-20.210681110390013	158982.84436173114
-44.739474066352834	3918891.215922025
-29.774101839131333	760340.2467101787
79.1219259778675	39692761.03815573
-12.825829748940038	25103.6805860091
-71.13089243768476	25244686.54491632
-17.377904128705794	86236.53083395789
90.47009306628672	67740328.16052665
44.69591781419345	4082239.0288202036
23.413495268497215	313921.89693719795
46.27075208166761	4685059.181248022
10.401779905793347	12951.636711778561
-68.66297165515742	21908416.06872603
31.126187277010644	969807.2899341637
-40.92016448704572	2736931.194998094
93.11994336597934	76008095.98449121
-64.25064217552546	16780410.23173292
23.00012747265521	292567.4121822152
44.35409648912969	3959483.542928195
-38.64370013470533	2173798.775337171
23.324914990863462	309250.54329967796
-62.905270793378776	15413401.88132201
32.06264281326722	1090832.7514974459
-78.85735731305196	38185295.868875325
23.29129881849134	307491.4887825302
-98.59646175074339	93554081.71983029
9.473128633161124	9003.630843494535
-53.26158066421212	7899103.6996790655
-76.94334419785079	34600012.48930035
63.68043053848942	16706981.186548663
-1.8294569640666225	7.5962480991399755
51.09601941876426	6952357.901690278
-61.17792899844223	13782804.736687174
-58.78428410930554	11741379.77545239
-25.784172493888917	425488.4684797216
-84.33413425445508	49991269.80194031
53.74166581556847	8499664.3621122
68.96791798426659	22957870.99620166
74.30996239544899	30908093.028217066
-96.30618295638915	85139366.45730343
-49.46043863364682	5865955.955389199
-89.76487830309155	64211734.68362856
29.33999577018031	767185.5838266691
2.706781528240626	84.54517083244146
93.64362045229905	77727636.39955647
13.085544004015603	31746.187373115343
-82.56879994371874	45923575.87734194
-46.32194098658922	4506830.213896313
33.15426472848313	1245828.92694276
67.54053902834755	21122061.203876708
-14.010339103788638	35962.8031549284
50.282765320594876	6522298.927058904
37.75394738242929	2086929.778843715
-83.75094204839769	48618770.244673185
-60.97437471814378	13599552.682839578
30.009963368322417	839035.0978429216
-69.31254822889636	22752362.109196093
42.070299410297764	3208855.36334609
-98.26762610510558	92309136.30037
-42.38976176025388	3154406.190302268
74.82868276056723	31777181.98043597
17.402883175885805	97316.2936521929
-98.30357754294015	92444637.07456708
73.2501095928441	29187902.27965286
95.10486919334429	82680228.36403699
-60.77956371150397	13425889.08490486
-75.30516264656275	31737289.404613234
-64.04842965371462	16569355.441868879
-78.86953540024916	38208963.31520967
79.97742006332723	41431819.81709565
23.201785761738634	302844.0807018344
