N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	X	Class
-12.801019571599255	24.368518845745072	37.67063546530355	-21.002779307650172	51.528986926175435	18.169467472122847	76.71194283282873	-61.368118839589926	96.50671743298861	99.98386231677429	-90.95812846654643	87.67274380006558	56.408762906516614	-40.785086274911976	-5.030567596791769	-17.488980682095274	-36.89603849659859	6.971225970972327	81.5272230893703	12.756514186915595	30.51302837383119
-94.81475363442173	13.115803301020335	-46.700619467170455	-29.909311670530798	38.56250008533675	34.272292146726755	-67.65568313627806	-91.70666451204366	62.936739818387366	28.227193701409817	-47.83305037090428	-37.470059804931076	-64.51109010338163	15.761521450524071	96.38654622489202	3.248584712289926	1.1820098617274226	15.825438883911374	-15.102370209551339	-80.53639421129208	-156.07278842258415
9.932495575741825	-69.46580757984286	72.1466105459184	71.93472539246892	22.12313462419084	-93.57582840974803	-21.1679909302172	50.65171561593064	-94.71744479039828	-2.0590734520346814	71.34086306105092	39.736745098572925	41.27046964544107	28.689447073037257	-96.96352831009796	89.28481901187453	69.5221780424977	43.52695372315523	51.18317020801581	-47.36982496573392	-89.73964993146784
-12.935521476344618	62.68736980964346	84.57404878589622	-92.57486522818836	-70.19934432459185	-33.600566819555084	36.05389917966002	91.70336390548758	5.026946798458255	-85.35965801869494	69.282380366334	40.50968668239699	-76.10902326168043	57.08095978502686	81.56210549521685	26.11840863279366	33.188063333564656	-53.428941027813906	79.45339764884437	-27.722303530040392	-50.444607060080784
-15.926439582502198	96.69239598787041	97.38048226288836	60.08662860868398	-4.027286711371474	42.994927302047046	-50.074953244002906	62.34800595085551	83.13375832704705	-91.91839884447548	-44.059771752978236	2.91929562915287	70.87337533244704	10.547978015932188	-88.03634544212503	-69.70219916335809	42.26496832541778	-4.917273177415879	99.964663355597	-16.49590942347797	-27.991818846955937
-33.93303579922518	26.715030075429212	47.258240154715025	8.649156782067664	-1.4688643825274426	38.92364757358084	57.640721280544966	1.458444020966354	-39.822203728832385	-61.79001330305487	-71.9723723861022	95.51647347870698	-1.8448522310843742	-40.22909880979319	58.20238928700411	-8.161228246635105	-76.90806954592526	-10.946566229616337	60.07005338731963	-17.279879356708136	-29.559758713416272
-59.0702731924315	16.287505817691965	-52.46676600128204	-54.59279271051116	-5.494062984856328	0.5610393942231866	90.72229141285274	74.89166993113395	-66.76629113032426	-55.44207649177879	36.7732552149522	-66.4229865066081	-54.07714366847895	39.234731334875306	28.770039255939167	-87.56965348104728	-61.378865104005186	-12.608420979765668	22.676058878612764	12.68865946910897	30.37731893821794
23.85419327013274	-70.28174041181923	62.79211046072865	36.82261975897694	-38.01237733372198	94.72984869853002	-54.94938176334987	35.35786574829797	-41.69528868427819	-36.3400054332274	-28.722383565677774	-43.595741388005194	25.418350912536255	58.67611705026218	-28.642841650214663	-91.56865488816683	-4.412909958387871	-76.25965359213174	-6.515677960768528	4.573098883465576	14.146197766931152
-40.069065265095375	-44.66531672990806	-56.49476593229623	-48.40129144866698	41.329295539513	38.9607149500427	-57.9003752174474	-8.038503677371665	-75.48592394175175	-22.624001118687033	21.981321425047852	-32.51575607644921	-47.110938305826224	-30.100286648167568	-32.77203915605256	8.027665585391276	64.04189562685332	38.511234074823165	19.08649239029245	84.4526621947156	173.9053243894312
-46.63454497942667	-27.895459986964767	-76.82363389087584	-74.954897509416	69.55394725554274	-27.264606099315117	17.20493347287406	-16.575098789694096	-34.758750623078626	47.116911679029585	-0.43915952898538535	28.750656637071472	9.85505827242305	-0.9373790430867786	-10.448844737799746	-4.7030206554265135	-56.65514641087497	70.05351364967137	-51.27910129519524	22.235964330456298	49.471928660912596
