N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	X	Class
78.7740489915438	-85.15682651904785	-34.407597306004874	28.285919110316	2.288357097138231	79.15486958333057	-12.264801228984453	-9.206874775233047	16.58291676238632	9.930731169328496	64.40140191966347	-42.608052347976624	-33.56818681490799	-90.31427683679665	-75.63599980183089	-17.705396973730487	-55.88324002990277	47.16247120163399	93.58004693794814	-75.7107877340759	32428912.27183633
69.52765004402073	-95.79786788938868	-68.81637049827094	3.613592430780457	-57.337493367862336	-78.14524589170826	52.04171523627335	26.1384591712345	57.241329206042195	-75.74588211670601	47.396808860983356	73.10682124282363	34.06401613144098	-63.138532963828766	99.64325066810699	70.98511377216508	26.636463497568826	-60.49380749393589	-14.386747000889685	-8.669003199428289	5063.75846794609
-43.36653222247351	81.73113436451104	-41.51138349707581	-17.053126985846376	48.248163765517745	-12.57600069488987	-35.41342884820284	-33.92547309172164	11.889691259806085	36.96652734787125	-73.45492356584992	34.23306415556988	98.70498485206355	53.42986385447051	-97.73523537430206	-46.142148578857615	-83.56197839354354	-72.8916371564677	-59.701816889721584	-72.19954620735291	26801799.325171947
1.954209434441296	96.41164536644905	62.294086683968544	11.192371040342636	0.5498026766837683	-34.48082482821813	-92.25590677984489	26.38085671447648	-52.766931457974195	-77.33361270564384	-22.945762868414903	-6.781860489617372	78.56924170234225	70.88985737575337	96.83550541255508	79.16541085806716	-74.64120162463648	-26.49476676101156	-85.06107877994219	61.46076465328571	14504947.452980334
34.03149993950291	-50.05834649766785	-96.6200055419208	-5.393855245771675	-61.562730835349356	29.134188032158562	20.292445159266066	79.90057798892357	28.4516821006861	-52.809896028267154	-24.51396193051083	66.84041681607795	-63.99008821910406	-64.59546457602461	45.19846164189303	-34.98904487605125	-3.0372880207710153	15.737507802671516	75.0833400632028	-31.475186245995317	951239.5672394544
-45.48004918962756	-42.20235690649048	65.01211239211838	-99.04923800073946	-90.34519101532032	7.795547945781237	-91.15934197097444	80.06830285021309	-80.90020477751882	60.4789804746695	25.743633990966003	-96.60850557121901	-78.05738112368576	10.438655069607478	-3.875076711729264	87.55257406708412	-31.8269492785802	1.4805806701160122	18.8660780444103	-52.09587519338537	7226964.301948729
-47.16081420336737	75.61568903294685	16.563690994326592	34.2771392166992	63.47114495617868	16.778805507443906	-10.196709852735523	-29.262218663218647	-9.92926307706054	93.81019910582606	-66.50436485013745	-60.315135626614676	-61.3642821391398	45.952530114109635	-68.34778845288628	29.050667074721247	39.7174812645745	-59.842779036717396	-13.06400202359714	-4.003508384484618	205.75534955684628
76.91228213543869	42.66984067711584	-97.87801024739676	57.99266003952201	10.428199785871286	84.4874755122323	-98.28762949436137	-67.67223802730513	-87.82641758303085	-95.82047915473947	-2.8469631365283874	75.19645770658053	70.78194160107572	66.43189979229226	-81.24485327653865	96.22143697548833	-81.63192759894619	88.00950131985488	-44.21419273818215	-69.66970203669969	23226646.26436147
-62.88069940357941	-66.94539753081932	-47.51236384117459	-99.29563453891726	79.28354678480656	50.70262496533107	-6.272726379063215	-84.65984308370538	49.09436815984668	-39.43299402152425	47.69746010537963	80.01563751148342	8.535111040071001	18.72862802345894	-93.46946829467338	-82.64359750298453	-53.94725707364281	-55.85731201663895	-46.59929337054463	8.547024533298057	6043.5131207232935
59.84491493737963	63.7703115471505	18.099152972380722	66.47519315826278	-52.47763623190815	26.385769759142775	-24.968333977080718	5.495080909547667	41.80098487441367	-57.713658875667065	-50.91346033158195	0.593969390411246	-32.72409790301376	-35.699393604759976	71.16893912882767	-24.98404158222168	10.525900199870335	46.03592493821333	-72.88563909810995	-15.212071223951625	50246.26457214941
-5.4365810874196825	12.226657140094815	70.42180519394032	0.25903321659934875	81.33935534776066	-96.1909998755294	-47.88837400528929	31.21519929491825	-9.015667587612938	40.38342551936458	-16.516503603339245	-73.72639394159285	96.299990000733	-75.35718169259576	-38.32185608186507	-40.135183187635334	0.9659237881820957	37.20340466681472	70.65190742217041	-71.49458876060729	25766787.25974403
57.74412501619412	-81.06034456065683	-95.36918056900501	83.50734287438064	-4.400543622599599	-91.97351215351502	55.15405733509303	38.2574303969169	23.07821945408884	-53.1630471719228	-79.14138849811174	79.1659182794395	86.19680589089239	-6.614765172027191	-31.1455031161789	-89.49686543127962	-60.76883100482695	-76.18231468771015	-25.520275374708888	44.05390262353248	3853979.5924671837
-77.96649528518556	-94.64563119540841	39.39244466672238	-2.7445954109718684	75.51308214616733	-41.39749342729413	-53.5930809607577	61.02530764081601	18.14198303972718	-36.1623807897274	-27.465785954699456	85.62224190594895	12.645883877652906	-19.960325224026604	-75.66725011142081	12.146262157586648	38.417706284900675	-98.21597005985521	0.008884821315916724	76.08639754889779	33960481.714361966
