N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	X1	X2	Class
-51.565671221566674	65.94714405068316	-1.819870808928755	-36.959265969909	-81.56001372651622	84.76484503783658	54.996399440300536	65.69589403108992	16.414105007839467	98.94749850033969	-76.01115130872029	-92.17294766356574	-99.95268747640296	97.02538135031728	17.641733953473306	84.91432306417659	30.165418858264985	-24.766422651886714	34.911342317613844	57.96721934547199	157.23430513957857
-9.919164721471873	89.95934216739548	7.01807668402256	43.3034171026475	15.740135653892494	36.10760120611724	35.40012242479523	-73.79012816701362	-43.822996830478964	-50.81730276262248	70.53677609460308	16.283141897829594	3.3099668591871705	-92.68691390241838	-93.17428563015116	62.16329052709213	-57.0358214837557	25.74662546881295	21.41445203628625	85.97549860252468	80.41376064725635
-30.871950574835722	70.21519389305911	35.628990271976875	88.48496000955492	70.93629008015193	33.49245346094551	-56.947436280084275	-45.995483988516874	47.677961249401136	37.63953557739049	-71.0745202615046	19.782533743461443	-77.54212782230056	-86.73358462895115	-30.28810853804285	-44.352784751166595	-65.60483993757379	98.20311461940872	74.952252811595	26.822123172353045	367.8205563338574
76.63686844659264	42.64275504036533	76.21846318087032	31.84068476439242	1.779192930498553	-73.79538826808572	-5.797053644626999	-23.544456859265736	56.47724019494308	-92.81912014161706	4.551819098741333	63.54320319136232	93.31347356168283	-27.259887443097284	-14.96716273743614	-58.76080674650426	86.37190142306895	-57.23186954106914	54.774596105796945	-42.87164459848454	290.16352872847955
-50.79761684282915	79.37766005378722	-62.96268020290876	54.95575588957843	56.2368899176916	2.6494118354018212	60.68776794235083	64.04792845946258	-32.796754094644925	-10.225721123194845	20.95864912028796	-35.348552692791955	38.28988289457979	19.749963412457888	-20.38084411688726	-49.97315082483178	27.58433010670022	-72.48430815227671	-60.049661929573816	-81.83959611552403	-270.9684442760277
-24.380798161043856	8.923504681178414	34.45717898948672	-76.4192874583511	59.55148995772578	-98.72515736964205	-34.87197652349229	52.46203382878252	-78.47799385937367	-8.980576123234172	-38.09617178252942	92.5518744364559	-50.38829988277138	46.434367718272085	-29.661629305433593	-48.2041390393412	-88.60980440991173	47.229077806510645	97.86303463418483	-16.695325047412382	496.8802815200616
48.18630029599149	-10.160365790976584	77.86034394240406	48.12536634297487	-64.85710560999672	16.416470608777885	-89.09730053916655	71.79293730397868	-60.46043660118148	17.321709148002313	98.7424082927383	-12.272833758755183	-83.29938769429606	-30.82527730895211	-14.753247829133628	53.53845552071661	27.925112036055694	56.39431697211825	-36.3077741517261	32.605721510759366	-190.4074445955503
55.97601071330945	-99.63403109076398	-60.8354669608036	65.65322653271392	-93.11911378966956	-77.93251804283352	-72.17768591058591	-55.59524714349418	-3.683178278382087	-44.09191063747904	-3.0765248961952523	-18.830227602270526	39.746914158281044	41.70080820043802	37.923608559108146	74.6737589868267	26.622526967405435	80.84965633689745	78.78496135928742	-18.27192803378206	402.01544947436446
43.10865115979243	-3.221392333901079	81.11545911396524	-99.8803246000149	-1.3766079891319123	-9.795374998484235	0.6479804821456554	27.34506183564629	-69.25982068935737	37.860646484976826	-91.66258667466336	-61.98013730941481	7.755361678485457	41.3315398479902	22.452285450055726	-81.76486089651235	91.97067957167559	73.13950203995958	96.69860557915933	71.14065079692188	461.77947763015607
-69.51966497370123	-30.680250070785675	74.17509330936056	-33.65790424996236	97.35898457144592	18.998855302399775	53.56934607229087	14.480060847439574	-36.90618765212466	-55.088120908397364	48.72155714654514	-70.67650936064607	-32.44571890833237	36.3427777297307	91.71378731697087	38.51330205832065	80.42289794400921	-59.40984326247705	27.35701958576415	49.13815979080533	122.40571133188563
89.39981383485627	-45.1402957454645	-52.7657294895759	9.830240071142214	66.61309893914708	-28.563071260608993	78.76942152295075	42.771055998758385	-64.00857273649328	42.17918665384087	-96.2916914190799	-63.500065838582856	84.06823763980441	88.83612741322128	-35.83328467749223	-44.338608833716634	72.71700591392695	-63.8000368876942	-87.52322682567805	76.42646853053921	-461.09162363857
99.33145609795173	82.54782584787372	94.3631375801967	33.45718157465453	-42.11098092546197	75.00887089763285	-32.440606456240786	-75.618522379349	-23.29581218289276	53.917904229590334	0.46105075207695734	-96.83361846828937	65.6887716648603	35.87743617781206	3.081807771810489	64.64987179690871	-48.00140464570961	97.3778006274016	51.95249701626818	-88.08669312516466	291.12471612306246
-79.93906629516283	-54.5360052372418	87.67720730896565	40.79339536513967	-77.59883047845035	74.1281257904206	74.65252617889794	-2.265994819969393	72.51191598409105	-6.767956274351647	15.612410041449621	39.837588585941404	11.325037118048797	36.22740743707752	-52.459002446674184	-48.38738373038609	70.4715203002302	-56.06354843760162	61.79224899714592	53.80716246892254	293.0255241627554
-9.795231909763942	-60.99460970657506	-78.43476923303939	68.37281622303334	-5.086766374823725	77.14036078982923	21.922030307680302	16.467972668025283	82.13587497137519	39.826481805795254	-37.23255671045249	-61.81737883606273	-64.2699449625488	53.222288865247776	-49.364538155513756	14.670455067214732	-61.80023629492639	-42.87873433799412	94.42696295275906	52.06265569023344	456.7805962003841
-18.083566719130644	74.07322483377129	-12.272575869267428	94.56198055831317	34.717825608841	66.37404463656637	70.72982233335486	-14.691962087019789	9.575840950346603	-63.680846845068096	-12.2249152733352	-98.29395068283743	90.97418926830275	-61.5914523844924	72.85950990120642	-25.79190132752575	27.166663040763297	12.56461934765467	4.738313517370713	7.79803797932604	23.092221593744885
-15.986765701166888	61.93359553459919	-57.953475503237264	48.39744527107638	-72.48883836800968	92.89238999897648	-2.4049258674888137	9.230985793102775	-37.427840228140205	27.683465757526207	-48.72520464680883	-39.37194932266985	89.05734431707438	-50.75879278071338	34.59999241207316	69.14222669640972	-85.12604211942131	-45.48743668185708	-40.36720814748986	94.11541312205486	-231.2078451114676
-97.81468970372957	66.1470561460589	91.37111281026432	-39.49361743719801	44.87984115283348	-14.747354469405167	37.98082150100592	8.22103150408094	-94.30833858973526	72.90574311832114	-90.51288657789121	78.62564526467901	-24.577199973454753	-62.37851355970179	23.66609036393153	79.15150143800028	54.08780877249052	-48.08796566307294	-32.09796329475638	-72.16306025209357	-134.43546305641738
8.245300226030892	45.770622727120866	39.29127565120808	55.44710336587758	30.272433174980534	-44.25302032920349	-14.224525174596309	-32.35843968595502	-34.03909168109604	-6.5856837223647915	-33.72001529324254	48.401209235230596	91.85614734933444	-21.286830491401474	36.664026961693395	-61.09645337316365	42.12290325285062	-40.38331453690817	19.820386044514237	-63.23790719110922	122.18123261960758
-68.42649206050373	-80.12297527379235	-76.6604914365717	58.1950180133029	42.4045199457768	-27.161885942951926	-9.287500872676162	-17.941878300857695	-85.29669450556263	83.1931145949626	-35.970035673015644	-97.29175810504628	-38.25833657156441	99.51443363057942	25.208828222832807	-7.136466030217363	41.90524192526374	-7.306489059130357	-37.06688059243612	62.23582365369259	-204.07967751341147
45.48098715605454	-49.0429200269356	-38.681434676404166	-73.24335662715384	47.224868927083605	46.62403213545571	21.103585530738613	8.362067243051214	-69.235297460187	86.0455366186849	-90.26822829398581	80.13372908316126	60.698629398067254	-83.42311468224064	-61.55291258645153	-39.30417459844027	89.51300867679637	89.50602319993158	-2.86328032046832	-14.468542948213297	-7.493553952937167
-65.60170236416387	43.76759859220542	-92.2525703302613	-83.40884864126852	-89.76367956208449	-17.036948986082635	87.65310746908574	69.24416618849986	-44.20866170722331	28.910712104930383	64.38968073522784	29.75503729791012	-93.74425602714345	-58.921967332408755	61.475705173376866	21.96130608792363	-93.47484460356763	-64.7157028581171	-81.29912686863835	91.06125285692707	-434.84938529550084
